author_id,dist
2287,"[0.14653323802716225, 0.01929949964260186, 0.031451036454610434, 0.1937097927090779, 0.056468906361686916, 0.5525375268048606]"
3338,"[0.0, 0.125, 0.041666666666666664, 0.0, 0.0, 0.8333333333333334]"
2363,"[0.39166666666666666, 0.016666666666666666, 0.09166666666666666, 0.11666666666666667, 0.008333333333333333, 0.375]"
2508,"[0.0, 0.06666666666666667, 0.2, 0.0, 0.0, 0.7333333333333333]"
975,"[0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333]"
2694,"[0.056776556776556776, 0.2042124542124542, 0.10897435897435898, 0.06776556776556776, 0.14194139194139194, 0.42032967032967034]"
402,"[0.0099601593625498, 0.4721115537848606, 0.00597609561752988, 0.0199203187250996, 0.027888446215139442, 0.4641434262948207]"
2154,"[0.060714285714285714, 0.0035714285714285713, 0.0, 0.0, 0.12857142857142856, 0.8071428571428572]"
235,"[0.1191588785046729, 0.007009345794392523, 0.053738317757009345, 0.016355140186915886, 0.4976635514018692, 0.3060747663551402]"
1221,"[0.2939150401836969, 0.07233065442020666, 0.11940298507462686, 0.045924225028702644, 0.002296211251435132, 0.4661308840413318]"
2890,"[0.06309148264984227, 0.12933753943217666, 0.12618296529968454, 0.012618296529968454, 0.3028391167192429, 0.3659305993690852]"
165,"[0.07303370786516854, 0.15168539325842698, 0.3202247191011236, 0.0, 0.02247191011235955, 0.43258426966292135]"
277,"[0.07790143084260731, 0.08744038155802862, 0.35135135135135137, 0.12400635930047695, 0.06677265500794913, 0.29252782193958665]"
811,"[0.23247232472324722, 0.04059040590405904, 0.1070110701107011, 0.02214022140221402, 0.007380073800738007, 0.5904059040590406]"
2645,"[0.047520661157024795, 0.16322314049586778, 0.2665289256198347, 0.022727272727272728, 0.030991735537190084, 0.4690082644628099]"
2042,"[0.0, 0.4666666666666667, 0.13333333333333333, 0.0, 0.0, 0.4]"
251,"[0.22826086956521738, 0.14130434782608695, 0.14130434782608695, 0.06521739130434782, 0.021739130434782608, 0.40217391304347827]"
920,"[0.09473684210526316, 0.1, 0.37894736842105264, 0.12631578947368421, 0.010526315789473684, 0.2894736842105263]"
292,"[0.00784313725490196, 0.00392156862745098, 0.0, 0.01568627450980392, 0.023529411764705882, 0.9490196078431372]"
1437,"[0.46923076923076923, 0.13076923076923078, 0.07692307692307693, 0.05384615384615385, 0.07692307692307693, 0.19230769230769232]"
1925,"[0.0, 0.0, 0.0, 0.0, 0.9545454545454546, 0.045454545454545456]"
2083,"[0.18292682926829268, 0.04878048780487805, 0.17479674796747968, 0.052845528455284556, 0.3252032520325203, 0.21544715447154472]"
27,"[0.025974025974025976, 0.012987012987012988, 0.05194805194805195, 0.15584415584415584, 0.35064935064935066, 0.4025974025974026]"
1042,"[0.8627450980392157, 0.0, 0.0, 0.0, 0.0, 0.13725490196078433]"
710,"[0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.3333333333333333]"
1068,"[0.35785288270377735, 0.061630218687872766, 0.007952286282306162, 0.21073558648111332, 0.0, 0.36182902584493043]"
1799,"[0.04643628509719223, 0.21490280777537796, 0.020518358531317494, 0.21814254859611232, 0.0010799136069114472, 0.49892008639308855]"
1210,"[0.5141657922350472, 0.0, 0.030430220356768102, 0.004197271773347324, 0.05876180482686254, 0.39244491080797483]"
314,"[0.03205128205128205, 0.028846153846153848, 0.041666666666666664, 0.016025641025641024, 0.041666666666666664, 0.8397435897435898]"
3482,"[0.0, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.9411764705882353]"
394,"[0.0, 0.0, 0.5, 0.0, 0.0, 0.5]"
2196,"[0.7931726907630522, 0.010040160642570281, 0.004016064257028112, 0.07630522088353414, 0.0, 0.11646586345381527]"
1833,"[0.0, 0.0, 0.35135135135135137, 0.13513513513513514, 0.0, 0.5135135135135135]"
2741,"[0.038461538461538464, 0.038461538461538464, 0.1346153846153846, 0.09615384615384616, 0.0, 0.6923076923076923]"
512,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]"
3163,"[0.09375, 0.0, 0.015625, 0.0, 0.65625, 0.234375]"
1350,"[0.0, 0.24338624338624337, 0.12169312169312169, 0.010582010582010581, 0.021164021164021163, 0.6031746031746031]"
3522,"[0.15139826422372227, 0.11764705882352941, 0.003857280617164899, 0.1407907425265188, 0.16200578592092574, 0.42430086788813887]"
26,"[0.14222503160556257, 0.01327433628318584, 0.6997471554993678, 0.004424778761061947, 0.0, 0.14032869785082175]"
517,"[0.16339869281045752, 0.0915032679738562, 0.35947712418300654, 0.0718954248366013, 0.06535947712418301, 0.24836601307189543]"
3365,"[0.0, 0.03571428571428571, 0.0, 0.05357142857142857, 0.0, 0.9107142857142857]"
2137,"[0.0, 0.008928571428571428, 0.0, 0.0, 0.0, 0.9910714285714286]"
2693,"[0.0, 0.04856512141280353, 0.5231788079470199, 0.004415011037527594, 0.0728476821192053, 0.3509933774834437]"
73,"[0.25452488687782804, 0.003393665158371041, 0.3569004524886878, 0.002828054298642534, 0.16855203619909503, 0.21380090497737556]"
499,"[0.10526315789473684, 0.0, 0.0, 0.0, 0.10526315789473684, 0.7894736842105263]"
3401,"[0.6905829596412556, 0.0, 0.0, 0.0, 0.1412556053811659, 0.1681614349775785]"
2375,"[0.0, 0.03875968992248062, 0.0, 0.023255813953488372, 0.06976744186046512, 0.8682170542635659]"
3396,"[0.74, 0.1, 0.0, 0.0, 0.0, 0.16]"
1231,"[0.0, 0.0, 0.05263157894736842, 0.0, 0.0, 0.9473684210526315]"
2326,"[0.3359073359073359, 0.0, 0.007722007722007722, 0.0, 0.02702702702702703, 0.6293436293436293]"
684,"[0.0, 0.03416856492027335, 0.05239179954441914, 0.296127562642369, 0.08428246013667426, 0.5330296127562643]"
794,"[0.22885572139303484, 0.004975124378109453, 0.024875621890547265, 0.004975124378109453, 0.27860696517412936, 0.4577114427860697]"
678,"[0.03271028037383177, 0.205607476635514, 0.2757009345794392, 0.0, 0.02336448598130841, 0.46261682242990654]"
1364,"[0.0, 0.06666666666666667, 0.08888888888888889, 0.0, 0.0, 0.8444444444444444]"
783,"[0.08163265306122448, 0.00816326530612245, 0.23061224489795917, 0.0, 0.012244897959183673, 0.6673469387755102]"
1951,"[0.4444444444444444, 0.1111111111111111, 0.037037037037037035, 0.14814814814814814, 0.07407407407407407, 0.18518518518518517]"
941,"[0.15181518151815182, 0.033003300330033, 0.02145214521452145, 0.0297029702970297, 0.00825082508250825, 0.7557755775577558]"
3138,"[0.3551912568306011, 0.04007285974499089, 0.14207650273224043, 0.012750455373406194, 0.04007285974499089, 0.4098360655737705]"
1936,"[0.18242022877784467, 0.18302227573750754, 0.012040939193257074, 0.006020469596628537, 0.0, 0.6164960866947622]"
2457,"[0.0, 0.0, 0.881578947368421, 0.0, 0.0, 0.11842105263157894]"
631,"[0.022388059701492536, 0.48507462686567165, 0.04477611940298507, 0.1044776119402985, 0.007462686567164179, 0.3358208955223881]"
1083,"[0.058823529411764705, 0.0, 0.0, 0.0, 0.5441176470588235, 0.39705882352941174]"
1529,"[0.0998185117967332, 0.21234119782214156, 0.0018148820326678765, 0.0, 0.18148820326678766, 0.5045372050816697]"
2068,"[0.03389830508474576, 0.01694915254237288, 0.03389830508474576, 0.0, 0.08813559322033898, 0.8271186440677966]"
2409,"[0.16447368421052633, 0.0, 0.0, 0.0, 0.013157894736842105, 0.8223684210526315]"
3481,"[0.012048192771084338, 0.0, 0.9253012048192771, 0.0, 0.04578313253012048, 0.016867469879518072]"
1938,"[0.3811230585424134, 0.035842293906810034, 0.02986857825567503, 0.025089605734767026, 0.0047789725209080045, 0.5232974910394266]"
1665,"[0.024096385542168676, 0.13253012048192772, 0.1927710843373494, 0.0, 0.0, 0.6506024096385542]"
104,"[0.09090909090909091, 0.0, 0.0, 0.0, 0.0, 0.9090909090909091]"
3025,"[0.21428571428571427, 0.09586466165413533, 0.13909774436090225, 0.041353383458646614, 0.043233082706766915, 0.46616541353383456]"
1201,"[0.32, 0.02, 0.06, 0.0, 0.0, 0.6]"
224,"[0.03333333333333333, 0.006666666666666667, 0.34, 0.04, 0.06666666666666667, 0.5133333333333333]"
2969,"[0.09411764705882353, 0.1411764705882353, 0.047058823529411764, 0.0, 0.0, 0.7176470588235294]"
2193,"[0.22181928074947113, 0.01813236627379873, 0.01118162586884255, 0.0767603505590813, 0.04684194620731339, 0.6252644303414929]"
716,"[0.01675977653631285, 0.0223463687150838, 0.664804469273743, 0.05027932960893855, 0.00558659217877095, 0.24022346368715083]"
2850,"[0.02918781725888325, 0.02030456852791878, 0.6865482233502538, 0.02284263959390863, 0.03426395939086294, 0.2068527918781726]"
2300,"[0.20535714285714285, 0.20535714285714285, 0.008928571428571428, 0.0, 0.0, 0.5803571428571429]"
864,"[0.0, 0.03125, 0.59375, 0.03125, 0.09375, 0.25]"
2244,"[0.06451612903225806, 0.03225806451612903, 0.0, 0.06451612903225806, 0.0967741935483871, 0.7419354838709677]"
638,"[0.025518341307814992, 0.12440191387559808, 0.044657097288676235, 0.09569377990430622, 0.11642743221690591, 0.5933014354066986]"
753,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
3471,"[0.1865671641791045, 0.23134328358208955, 0.07995735607675906, 0.0021321961620469083, 0.0010660980810234541, 0.4989339019189765]"
2695,"[0.12195121951219512, 0.3902439024390244, 0.0975609756097561, 0.024390243902439025, 0.0, 0.36585365853658536]"
2656,"[0.5390295358649789, 0.02109704641350211, 0.007383966244725738, 0.0, 0.0010548523206751054, 0.43143459915611815]"
1185,"[0.014814814814814815, 0.05185185185185185, 0.7185185185185186, 0.0, 0.037037037037037035, 0.17777777777777778]"
2189,"[0.0, 0.0, 0.32205513784461154, 0.0, 0.0012531328320802004, 0.6766917293233082]"
2761,"[0.13983050847457626, 0.13135593220338984, 0.025423728813559324, 0.0, 0.025423728813559324, 0.6779661016949152]"
561,"[0.2935606060606061, 0.10037878787878787, 0.054924242424242424, 0.013257575757575758, 0.02462121212121212, 0.5132575757575758]"
3507,"[0.0, 0.15326633165829145, 0.0041876046901172526, 0.0, 0.12395309882747069, 0.7185929648241206]"
2484,"[0.02631578947368421, 0.017162471395881007, 0.059496567505720827, 0.40160183066361554, 0.002288329519450801, 0.4931350114416476]"
2191,"[0.0, 0.6, 0.0, 0.0, 0.0, 0.4]"
654,"[0.07792207792207792, 0.14285714285714285, 0.025974025974025976, 0.01948051948051948, 0.012987012987012988, 0.7207792207792207]"
3519,"[0.09345794392523364, 0.12461059190031153, 0.021806853582554516, 0.04984423676012461, 0.09657320872274143, 0.6137071651090342]"
3311,"[0.4351367073880163, 0.1082024432809773, 0.019197207678883072, 0.04363001745200698, 0.04013961605584642, 0.35369400814426993]"
1575,"[0.03513513513513514, 0.1837837837837838, 0.02702702702702703, 0.0, 0.0, 0.754054054054054]"
916,"[0.07065217391304347, 0.16304347826086957, 0.03985507246376811, 0.15217391304347827, 0.016304347826086956, 0.5579710144927537]"
2717,"[0.38427947598253276, 0.06550218340611354, 0.004366812227074236, 0.008733624454148471, 0.05021834061135371, 0.4868995633187773]"
2179,"[0.04791344667697063, 0.05255023183925812, 0.7867078825347759, 0.021638330757341576, 0.0, 0.09119010819165378]"
515,"[0.08394160583941605, 0.145985401459854, 0.23722627737226276, 0.07664233576642336, 0.0364963503649635, 0.4197080291970803]"
1881,"[0.004739336492890996, 0.009478672985781991, 0.02843601895734597, 0.0, 0.0, 0.957345971563981]"
1669,"[0.16169544740973313, 0.2778649921507064, 0.29513343799058084, 0.0031397174254317113, 0.008634222919937205, 0.25353218210361067]"
2621,"[0.13986013986013987, 0.04895104895104895, 0.09090909090909091, 0.01048951048951049, 0.34615384615384615, 0.36363636363636365]"
768,"[0.18435754189944134, 0.061452513966480445, 0.1340782122905028, 0.0111731843575419, 0.07262569832402235, 0.5363128491620112]"
723,"[0.11538461538461539, 0.11538461538461539, 0.0, 0.038461538461538464, 0.0, 0.7307692307692307]"
1850,"[0.399581589958159, 0.05230125523012552, 0.060669456066945605, 0.08158995815899582, 0.027196652719665274, 0.3786610878661088]"
1234,"[0.7368421052631579, 0.0, 0.0, 0.013157894736842105, 0.07894736842105263, 0.17105263157894737]"
1188,"[0.4703196347031963, 0.0, 0.3698630136986301, 0.0091324200913242, 0.0, 0.1506849315068493]"
3035,"[0.16331658291457288, 0.12814070351758794, 0.0, 0.020100502512562814, 0.0, 0.6884422110552764]"
1149,"[0.04856512141280353, 0.1545253863134658, 0.0, 0.26048565121412803, 0.002207505518763797, 0.5342163355408388]"
625,"[0.0707070707070707, 0.030303030303030304, 0.47474747474747475, 0.0, 0.0707070707070707, 0.35353535353535354]"
2254,"[0.1624548736462094, 0.009025270758122744, 0.6353790613718412, 0.0, 0.0018050541516245488, 0.19133574007220217]"
421,"[0.3389830508474576, 0.006779661016949152, 0.0, 0.006779661016949152, 0.44745762711864406, 0.2]"
1793,"[0.00663716814159292, 0.011061946902654867, 0.011061946902654867, 0.6393805309734514, 0.0, 0.33185840707964603]"
1141,"[0.022556390977443608, 0.0037593984962406013, 0.0012531328320802004, 0.0, 0.17042606516290726, 0.8020050125313283]"
412,"[0.0, 0.011363636363636364, 0.4431818181818182, 0.0, 0.07954545454545454, 0.4659090909090909]"
2086,"[0.03296703296703297, 0.03663003663003663, 0.0, 0.0, 0.0, 0.9304029304029304]"
2435,"[0.13525179856115108, 0.15827338129496402, 0.20575539568345325, 0.10215827338129496, 0.051798561151079135, 0.34676258992805753]"
1241,"[0.019161676646706587, 0.09341317365269461, 0.022754491017964073, 0.09940119760479042, 0.1568862275449102, 0.6083832335329341]"
2423,"[0.13333333333333333, 0.0, 0.26666666666666666, 0.13333333333333333, 0.0, 0.4666666666666667]"
3436,"[0.21497120921305182, 0.1276391554702495, 0.3560460652591171, 0.03550863723608445, 0.009596928982725527, 0.2562380038387716]"
2434,"[0.33640552995391704, 0.0, 0.0, 0.0, 0.0, 0.663594470046083]"
2221,"[0.24761904761904763, 0.1619047619047619, 0.0, 0.0, 0.0, 0.5904761904761905]"
3512,"[0.035856573705179286, 0.0, 0.896414342629482, 0.0, 0.0, 0.06772908366533864]"
3143,"[0.0, 0.004629629629629629, 0.004629629629629629, 0.018518518518518517, 0.7546296296296297, 0.2175925925925926]"
902,"[0.3610223642172524, 0.11501597444089456, 0.04153354632587859, 0.012779552715654952, 0.02875399361022364, 0.44089456869009586]"
185,"[0.2536231884057971, 0.0, 0.5181159420289855, 0.0036231884057971015, 0.03260869565217391, 0.19202898550724637]"
2412,"[0.014184397163120567, 0.014184397163120567, 0.02127659574468085, 0.0035460992907801418, 0.0, 0.9468085106382979]"
1667,"[0.026143790849673203, 0.0718954248366013, 0.05228758169934641, 0.0196078431372549, 0.12418300653594772, 0.7058823529411765]"
33,"[0.14705882352941177, 0.11764705882352941, 0.0, 0.07352941176470588, 0.0, 0.6617647058823529]"
3399,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
3234,"[0.1, 0.05, 0.15, 0.0, 0.0, 0.7]"
2514,"[0.3116883116883117, 0.0, 0.0, 0.03896103896103896, 0.0, 0.6493506493506493]"
1256,"[0.018656716417910446, 0.15298507462686567, 0.12313432835820895, 0.31343283582089554, 0.07835820895522388, 0.31343283582089554]"
1639,"[0.19247467438494936, 0.07525325615050651, 0.6671490593342981, 0.023154848046309694, 0.007959479015918957, 0.03400868306801737]"
3500,"[0.008088978766430738, 0.18503538928210314, 0.019211324570273004, 0.01314459049544995, 0.32457027300303337, 0.4499494438827098]"
3247,"[0.0, 0.0, 0.25, 0.0, 0.0, 0.75]"
400,"[0.0035879036391594054, 0.03177857508969759, 0.64633521271143, 0.0, 0.015889287544848796, 0.30240902101486417]"
602,"[0.03375527426160337, 0.07172995780590717, 0.0, 0.0, 0.046413502109704644, 0.8481012658227848]"
2875,"[0.7908366533864541, 0.0, 0.01195219123505976, 0.0, 0.0, 0.19721115537848605]"
1101,"[0.0, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.0, 0.16666666666666666]"
2561,"[0.0, 0.0, 0.008097165991902834, 0.004048582995951417, 0.0, 0.9878542510121457]"
3357,"[0.11290322580645161, 0.0, 0.0, 0.0, 0.7580645161290323, 0.12903225806451613]"
2808,"[0.07407407407407407, 0.037037037037037035, 0.037037037037037035, 0.14814814814814814, 0.07407407407407407, 0.6296296296296297]"
3633,"[0.17857142857142858, 0.0, 0.7619047619047619, 0.0, 0.0, 0.05952380952380952]"
613,"[0.2411504424778761, 0.14823008849557523, 0.028761061946902654, 0.035398230088495575, 0.0022123893805309734, 0.5442477876106194]"
410,"[0.08812260536398467, 0.14367816091954022, 0.005747126436781609, 0.06704980842911877, 0.019157088122605363, 0.6762452107279694]"
1642,"[0.26436781609195403, 0.10277214334009466, 0.23867478025693037, 0.011494252873563218, 0.004056795131845842, 0.3786342123056119]"
69,"[0.15714285714285714, 0.2175824175824176, 0.016483516483516484, 0.01868131868131868, 0.1021978021978022, 0.4879120879120879]"
320,"[0.16163410301953818, 0.023090586145648313, 0.3463587921847247, 0.0, 0.0053285968028419185, 0.4635879218472469]"
2740,"[0.07322175732217573, 0.02092050209205021, 0.07322175732217573, 0.006276150627615063, 0.12343096234309624, 0.702928870292887]"
476,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2284,"[0.0, 0.0, 0.9, 0.0, 0.03333333333333333, 0.06666666666666667]"
1146,"[0.0, 0.0, 0.0, 0.0, 0.9792147806004619, 0.020785219399538105]"
1397,"[0.3364485981308411, 0.028037383177570093, 0.14953271028037382, 0.028037383177570093, 0.018691588785046728, 0.4392523364485981]"
3045,"[0.07654320987654321, 0.03950617283950617, 0.0049382716049382715, 0.0, 0.0, 0.8790123456790123]"
2546,"[0.0855614973262032, 0.19607843137254902, 0.030303030303030304, 0.049910873440285206, 0.049910873440285206, 0.5882352941176471]"
2118,"[0.043478260869565216, 0.008695652173913044, 0.3130434782608696, 0.12173913043478261, 0.06086956521739131, 0.45217391304347826]"
307,"[0.43986254295532645, 0.001718213058419244, 0.044673539518900345, 0.05670103092783505, 0.27835051546391754, 0.17869415807560138]"
1368,"[0.8344370860927153, 0.0, 0.0, 0.0, 0.0, 0.16556291390728478]"
2172,"[0.6078431372549019, 0.0, 0.0030959752321981426, 0.022703818369453045, 0.1217750257997936, 0.24458204334365324]"
2907,"[0.14285714285714285, 0.0, 0.0, 0.0, 0.0, 0.8571428571428571]"
663,"[0.0, 0.3829787234042553, 0.0070921985815602835, 0.09219858156028368, 0.0, 0.5177304964539007]"
3617,"[0.07079646017699115, 0.05309734513274336, 0.35398230088495575, 0.0, 0.0, 0.5221238938053098]"
1848,"[0.012747875354107648, 0.009206798866855524, 0.3356940509915014, 0.20609065155807366, 0.0226628895184136, 0.41359773371104813]"
1130,"[0.0045662100456621, 0.0, 0.0958904109589041, 0.0091324200913242, 0.7488584474885844, 0.1415525114155251]"
391,"[0.2765957446808511, 0.05319148936170213, 0.031914893617021274, 0.02127659574468085, 0.031914893617021274, 0.5851063829787234]"
1235,"[0.04187192118226601, 0.0012315270935960591, 0.33497536945812806, 0.0, 0.006157635467980296, 0.6157635467980296]"
1944,"[0.07692307692307693, 0.10989010989010989, 0.01098901098901099, 0.04395604395604396, 0.10989010989010989, 0.6483516483516484]"
1293,"[0.06481481481481481, 0.0, 0.8148148148148148, 0.0, 0.009259259259259259, 0.1111111111111111]"
1052,"[0.28901734104046245, 0.046242774566473986, 0.011560693641618497, 0.0, 0.07514450867052024, 0.5780346820809249]"
2263,"[0.33205619412515963, 0.006385696040868455, 0.0140485312899106, 0.007662835249042145, 0.0, 0.6398467432950191]"
769,"[0.04807692307692308, 0.08653846153846154, 0.07692307692307693, 0.125, 0.0, 0.6634615384615384]"
2398,"[0.0189873417721519, 0.022151898734177215, 0.8227848101265823, 0.0, 0.0759493670886076, 0.060126582278481014]"
